Month,Day,Hour,AQI,Raw Conc.,Conc. Unit
2,4,15,174,91,UG/M3
2,4,16,172,95,UG/M3
2,4,17,170,88,UG/M3
2,4,18,169,88,UG/M3
2,4,19,173,105,UG/M3
2,4,20,173,98,UG/M3
2,4,21,174,102,UG/M3
2,4,22,174,105,UG/M3
2,4,23,180,134,UG/M3
Avg,,,184.0833333,,
,,,,,
2,5,0,184,134,UG/M3
2,5,1,181,101,UG/M3
2,5,2,182,119,UG/M3
2,5,3,190,151,UG/M3
2,5,4,196,156,UG/M3
2,5,5,222,198,UG/M3
2,5,6,231,190,UG/M3
2,5,7,244,207,UG/M3
2,5,8,289,285,UG/M3
2,5,9,293,247,UG/M3
2,5,10,297,252,UG/M3
2,5,11,283,218,UG/M3
2,5,12,227,121,UG/M3
2,5,13,197,112,UG/M3
2,5,14,184,96,UG/M3
2,5,15,172,73,UG/M3
2,5,16,166,71,UG/M3
2,5,17,165,81,UG/M3
2,5,18,163,74,UG/M3
2,5,19,164,82,UG/M3
2,5,20,165,85,UG/M3
2,5,21,165,82,UG/M3
2,5,22,164,80,UG/M3
2,5,23,167,93,UG/M3
Avg,,,203.7916667,,
,,,,,
2,6,0,169,98,UG/M3
2,6,1,169,99,UG/M3
2,6,2,173,109,UG/M3
2,6,3,188,151,UG/M3
2,6,4,194,150,UG/M3
2,6,5,216,194,UG/M3
2,6,6,232,198,UG/M3
2,6,7,257,232,UG/M3
2,6,8,243,179,UG/M3
2,6,9,234,174,UG/M3
2,6,10,207,129,UG/M3
2,6,11,182,75,UG/M3
2,6,12,165,48,UG/M3
2,6,13,153,36,UG/M3
2,6,14,139,43,UG/M3
2,6,15,118,34,UG/M3
2,6,16,113,38,UG/M3
2,6,17,112,40,UG/M3
2,6,18,111,39,UG/M3
2,6,19,117,45,UG/M3
2,6,20,131,53,UG/M3
2,6,21,131,48,UG/M3
2,6,22,128,45,UG/M3
2,6,23,110,30,UG/M3
Avg,,,166.3333333,,
,,,,,
2,7,0,99,30,UG/M3
2,7,1,107,42,UG/M3
2,7,2,114,44,UG/M3
2,7,3,153,77,UG/M3
2,7,4,159,83,UG/M3
2,7,5,162,84,UG/M3
2,7,6,169,104,UG/M3
2,7,7,179,127,UG/M3
2,7,8,179,110,UG/M3
2,7,9,176,98,UG/M3
2,7,10,162,51,UG/M3
2,7,11,156,53,UG/M3
2,7,12,152,48,UG/M3
2,7,13,104,17,UG/M3
2,7,14,75,10,UG/M3
2,7,15,70,19,UG/M3
2,7,16,76,27,UG/M3
2,7,17,97,44,UG/M3
2,7,18,106,41,UG/M3
2,7,19,93,27,UG/M3
2,7,20,87,26,UG/M3
2,7,21,90,32,UG/M3
2,7,22,90,31,UG/M3
2,7,23,93,34,UG/M3
Avg,,,122.8333333,,
,,,,,
2,8,0,105,42,UG/M3
2,8,1,123,52,UG/M3
2,8,2,137,56,UG/M3
2,8,3,138,51,UG/M3
2,8,4,153,69,UG/M3
2,8,5,155,65,UG/M3
2,8,6,160,84,UG/M3
2,8,7,162,81,UG/M3
2,8,8,170,107,UG/M3
2,8,9,174,110,UG/M3
2,8,10,174,99,UG/M3
2,8,11,164,61,UG/M3
2,8,12,159,61,UG/M3
2,8,13,152,45,UG/M3
2,8,14,139,44,UG/M3
2,8,15,133,46,UG/M3
2,8,16,119,37,UG/M3
2,8,17,121,45,UG/M3
2,8,18,138,57,UG/M3
2,8,19,155,78,UG/M3
2,8,20,167,109,UG/M3
2,8,21,169,93,UG/M3
2,8,22,170,96,UG/M3
2,8,23,171,96,UG/M3
Avg,,,150.3333333,,
,,,,,
2,9,0,173,102,UG/M3
2,9,1,182,131,UG/M3
2,9,2,195,165,UG/M3
2,9,3,206,172,UG/M3
2,9,4,216,175,UG/M3
2,9,5,229,192,UG/M3
2,9,6,263,248,UG/M3
2,9,7,315,315,UG/M3
2,9,8,326,287,UG/M3
2,9,9,322,268,UG/M3
2,9,10,277,182,UG/M3
2,9,11,253,180,UG/M3
2,9,12,210,115,UG/M3
2,9,13,185,85,UG/M3
2,9,14,174,77,UG/M3
2,9,15,166,68,UG/M3
2,9,16,162,69,UG/M3
2,9,17,158,62,UG/M3
2,9,18,164,94,UG/M3
2,9,19,178,134,UG/M3
2,9,20,183,126,UG/M3
2,9,21,189,140,UG/M3
2,9,22,191,137,UG/M3
2,9,23,197,155,UG/M3
Avg,,,213.0833333,,
,,,,,
2,10,0,200,157,UG/M3
2,10,1,220,189,UG/M3
2,10,2,223,175,UG/M3
2,10,3,219,166,UG/M3
2,10,4,217,165,UG/M3
2,10,5,200,133,UG/M3
2,10,6,199,136,UG/M3
2,10,7,209,179,UG/M3
2,10,8,242,234,UG/M3
2,10,9,249,209,UG/M3
2,10,10,218,128,UG/M3
2,10,11,175,39,UG/M3
2,10,12,158,34,UG/M3
2,10,13,134,30,UG/M3
2,10,14,111,30,UG/M3
2,10,15,89,21,UG/M3
2,10,16,86,27,UG/M3
2,10,17,94,37,UG/M3
2,10,18,96,34,UG/M3
2,10,19,96,34,UG/M3
2,10,20,98,35,UG/M3
2,10,21,109,43,UG/M3
2,10,22,108,38,UG/M3
2,10,23,110,40,UG/M3
Avg,,,160.8333333,,
,,,,,
2,11,0,126,52,UG/M3
2,11,1,134,52,UG/M3
2,11,2,134,49,UG/M3
2,11,3,134,-999,UG/M3
2,11,4,131,48,UG/M3
2,11,5,138,54,UG/M3
2,11,6,158,86,UG/M3
2,11,7,164,90,UG/M3
2,11,8,171,106,UG/M3
2,11,9,163,66,UG/M3
2,11,10,214,248,UG/M3
2,11,11,175,42,UG/M3
2,11,12,157,32,UG/M3
2,11,13,135,31,UG/M3
2,11,14,102,23,UG/M3
2,11,15,89,24,UG/M3
2,11,16,77,19,UG/M3
2,11,17,80,27,UG/M3
2,11,18,71,18,UG/M3
2,11,19,74,24,UG/M3
2,11,20,74,23,UG/M3
2,11,21,74,23,UG/M3
2,11,22,73,22,UG/M3
2,11,23,81,32,UG/M3
Avg,,,122.0416667,,
,,,,,
2,12,0,86,32,UG/M3
2,12,1,98,39,UG/M3
2,12,2,133,63,UG/M3
2,12,3,153,69,UG/M3
2,12,4,156,73,UG/M3
2,12,5,162,86,UG/M3
2,12,6,165,89,UG/M3
2,12,7,165,81,UG/M3
2,12,8,164,80,UG/M3
2,12,9,158,59,UG/M3
2,12,10,148,39,UG/M3
2,12,11,115,28,UG/M3
2,12,12,92,22,UG/M3
2,12,13,89,29,UG/M3
2,12,14,84,25,UG/M3
2,12,15,82,26,UG/M3
2,12,16,80,25,UG/M3
2,12,17,84,30,UG/M3
2,12,18,89,33,UG/M3
2,12,19,100,40,UG/M3
2,12,20,115,47,UG/M3
2,12,21,117,43,UG/M3
2,12,22,115,40,UG/M3
2,12,23,102,31,UG/M3
Avg,,,118.8333333,,
,,,,,
2,13,0,108,41,UG/M3
2,13,1,108,-999,UG/M3
2,13,2,132,53,UG/M3
2,13,3,155,73,UG/M3
2,13,4,154,62,UG/M3
2,13,5,156,68,UG/M3
2,13,6,158,74,UG/M3
2,13,7,162,83,UG/M3
2,13,8,166,92,UG/M3
2,13,9,164,76,UG/M3
2,13,10,160,65,UG/M3
2,13,11,156,59,UG/M3
2,13,12,154,55,UG/M3
2,13,13,153,57,UG/M3
2,13,14,154,65,UG/M3
2,13,15,155,63,UG/M3
2,13,16,155,62,UG/M3
2,13,17,154,59,UG/M3
2,13,18,154,63,UG/M3
2,13,19,154,61,UG/M3
2,13,20,154,61,UG/M3
2,13,21,154,61,UG/M3
2,13,22,155,69,UG/M3
2,13,23,159,84,UG/M3
Avg,,,151.4166667,,
,,,,,
2,14,0,165,97,UG/M3
2,14,1,162,71,UG/M3
2,14,2,159,60,UG/M3
2,14,3,154,51,UG/M3
2,14,4,143,45,UG/M3
2,14,5,141,51,UG/M3
2,14,6,144,54,UG/M3
2,14,7,157,83,UG/M3
2,14,8,169,113,UG/M3
2,14,9,168,87,UG/M3
2,14,10,175,114,UG/M3
2,14,11,176,107,UG/M3
2,14,12,165,63,UG/M3
2,14,13,160,63,UG/M3
2,14,14,160,74,UG/M3
2,14,15,161,76,UG/M3
2,14,16,160,72,UG/M3
2,14,17,155,54,UG/M3
2,14,18,142,41,UG/M3
2,14,19,127,40,UG/M3
2,14,20,118,39,UG/M3
2,14,21,108,34,UG/M3
2,14,22,117,46,UG/M3
2,14,23,139,60,UG/M3
Avg,,,151.0416667,,
,,,,,
2,15,0,151,60,UG/M3
2,15,1,154,69,UG/M3
2,15,2,163,94,UG/M3
2,15,3,165,87,UG/M3
2,15,4,159,60,UG/M3
2,15,5,157,62,UG/M3
2,15,6,163,91,UG/M3
2,15,7,168,98,UG/M3
2,15,8,171,102,UG/M3
2,15,9,185,148,UG/M3
2,15,10,190,139,UG/M3
2,15,11,186,116,UG/M3
2,15,12,183,113,UG/M3
2,15,13,181,111,UG/M3
2,15,14,174,84,UG/M3
2,15,15,168,77,UG/M3
2,15,16,165,79,UG/M3
2,15,17,163,73,UG/M3
2,15,18,159,64,UG/M3
2,15,19,159,70,UG/M3
2,15,20,159,73,UG/M3
2,15,21,158,66,UG/M3
2,15,22,155,58,UG/M3
2,15,23,159,79,UG/M3
Avg,,,166.4583333,,
,,,,,
2,16,0,160,75,UG/M3
2,16,1,159,69,UG/M3
2,16,2,159,69,UG/M3
2,16,3,157,59,UG/M3
2,16,4,156,60,UG/M3
2,16,5,154,53,UG/M3
2,16,6,153,55,UG/M3
2,16,7,154,66,UG/M3
2,16,8,157,77,UG/M3
2,16,9,166,101,UG/M3
2,16,10,176,122,UG/M3
2,16,11,174,98,UG/M3
2,16,12,177,113,UG/M3
2,16,13,175,98,UG/M3
2,16,14,172,90,UG/M3
2,16,15,169,85,UG/M3
2,16,16,168,86,UG/M3
2,16,17,166,82,UG/M3
2,16,18,165,81,UG/M3
2,16,19,171,112,UG/M3
2,16,20,179,132,UG/M3
2,16,21,175,91,UG/M3
2,16,22,173,90,UG/M3
2,16,23,174,103,UG/M3
Avg,,,166.2083333,,
,,,,,
2,17,0,173,96,UG/M3
2,17,1,170,83,UG/M3
2,17,2,170,91,UG/M3
2,17,3,170,93,UG/M3
2,17,4,170,93,UG/M3
2,17,5,173,107,UG/M3
2,17,6,175,111,UG/M3
2,17,7,181,130,UG/M3
2,17,8,188,145,UG/M3
2,17,9,188,127,UG/M3
2,17,10,187,124,UG/M3
2,17,11,183,104,UG/M3
2,17,12,184,123,UG/M3
2,17,13,182,111,UG/M3
2,17,14,182,-999,UG/M3
2,17,15,170,78,UG/M3
2,17,16,161,65,UG/M3
2,17,17,158,64,UG/M3
2,17,18,153,50,UG/M3
2,17,19,153,59,UG/M3
2,17,20,152,57,UG/M3
2,17,21,152,55,UG/M3
2,17,22,152,60,UG/M3
2,17,23,153,62,UG/M3
Avg,,,170,,
,,,,,
2,18,0,159,81,UG/M3
2,18,1,159,75,UG/M3
2,18,2,159,74,UG/M3
2,18,3,164,91,UG/M3
2,18,4,170,101,UG/M3
2,18,5,170,94,UG/M3
2,18,6,182,138,UG/M3
2,18,7,180,109,UG/M3
2,18,8,189,146,UG/M3
2,18,9,195,152,UG/M3
2,18,10,190,122,UG/M3
2,18,11,184,107,UG/M3
2,18,12,173,78,UG/M3
2,18,13,163,60,UG/M3
2,18,14,155,48,UG/M3
2,18,15,152,52,UG/M3
2,18,16,159,83,UG/M3
2,18,17,165,96,UG/M3
2,18,18,157,52,UG/M3
2,18,19,153,50,UG/M3
2,18,20,151,54,UG/M3
2,18,21,141,47,UG/M3
2,18,22,135,47,UG/M3
2,18,23,153,69,UG/M3
Avg,,,164.9166667,,
,,,,,
2,19,0,152,54,UG/M3
2,19,1,156,75,UG/M3
2,19,2,169,116,UG/M3
2,19,3,174,111,UG/M3
2,19,4,169,78,UG/M3
2,19,5,164,73,UG/M3
2,19,6,161,70,UG/M3
2,19,7,164,84,UG/M3
2,19,8,165,84,UG/M3
2,19,9,163,74,UG/M3
2,19,10,154,45,UG/M3
2,19,11,152,52,UG/M3
2,19,12,142,48,UG/M3
2,19,13,142,-999,UG/M3
2,19,14,-999,-999,UG/M3
2,19,15,-999,-999,UG/M3
2,19,16,-999,-999,UG/M3
2,19,17,-999,1985,UG/M3
2,19,18,-999,38,UG/M3
2,19,19,112,41,UG/M3
2,19,20,116,43,UG/M3
2,19,21,120,46,UG/M3
2,19,22,128,53,UG/M3
2,19,23,129,48,UG/M3
Avg,,,149.0526316,,
,,,,,
2,20,0,134,53,UG/M3
2,20,1,140,56,UG/M3
2,20,2,137,47,UG/M3
2,20,3,139,53,UG/M3
2,20,4,141,53,UG/M3
2,20,5,134,43,UG/M3
2,20,6,132,45,UG/M3
2,20,7,131,45,UG/M3
2,20,8,138,59,UG/M3
2,20,9,140,53,UG/M3
2,20,10,137,48,UG/M3
2,20,11,138,51,UG/M3
2,20,12,135,47,UG/M3
2,20,13,145,62,UG/M3
2,20,14,141,48,UG/M3
2,20,15,138,48,UG/M3
2,20,16,139,52,UG/M3
2,20,17,143,56,UG/M3
2,20,18,148,60,UG/M3
2,20,19,141,45,UG/M3
2,20,20,147,60,UG/M3
2,20,21,156,79,UG/M3
2,20,22,164,94,UG/M3
2,20,23,167,92,UG/M3
Avg,,,141.875,,
,,,,,
2,21,0,174,114,UG/M3
2,21,1,176,109,UG/M3
2,21,2,174,95,UG/M3
2,21,3,170,84,UG/M3
2,21,4,168,85,UG/M3
2,21,5,168,90,UG/M3
2,21,6,174,110,UG/M3
2,21,7,174,102,UG/M3
2,21,8,174,102,UG/M3
2,21,9,174,103,UG/M3
2,21,10,179,126,UG/M3
2,21,11,179,113,UG/M3
2,21,12,177,94,UG/M3
2,21,13,171,79,UG/M3
2,21,14,165,70,UG/M3
2,21,15,157,52,UG/M3
2,21,16,154,56,UG/M3
2,21,17,144,45,UG/M3
2,21,18,116,30,UG/M3
2,21,19,116,42,UG/M3
2,21,20,119,44,UG/M3
2,21,21,125,48,UG/M3
2,21,22,142,59,UG/M3
2,21,23,152,64,UG/M3
Avg,,,159.25,,
,,,,,
2,22,0,155,67,UG/M3
2,22,1,155,66,UG/M3
2,22,2,157,70,UG/M3
2,22,3,157,66,UG/M3
2,22,4,155,61,UG/M3
2,22,5,157,69,UG/M3
2,22,6,164,94,UG/M3
2,22,7,163,79,UG/M3
2,22,8,168,96,UG/M3
2,22,9,169,97,UG/M3
2,22,10,166,77,UG/M3
2,22,11,157,50,UG/M3
2,22,12,154,54,UG/M3
2,22,13,136,39,UG/M3
2,22,14,141,54,UG/M3
2,22,15,120,35,UG/M3
2,22,16,103,29,UG/M3
2,22,17,101,35,UG/M3
2,22,18,100,35,UG/M3
2,22,19,102,37,UG/M3
2,22,20,105,38,UG/M3
2,22,21,118,48,UG/M3
2,22,22,126,50,UG/M3
2,22,23,129,48,UG/M3
Avg,,,139.9166667,,
,,,,,
2,23,0,145,60,UG/M3
2,23,1,152,62,UG/M3
2,23,2,156,74,UG/M3
2,23,3,158,73,UG/M3
2,23,4,157,63,UG/M3
2,23,5,152,49,UG/M3
2,23,6,155,70,UG/M3
2,23,7,155,62,UG/M3
2,23,8,172,131,UG/M3
2,23,9,178,119,UG/M3
2,23,10,174,93,UG/M3
2,23,11,174,-999,UG/M3
2,23,12,166,78,UG/M3
2,23,13,165,82,UG/M3
2,23,14,164,77,UG/M3
2,23,15,163,76,UG/M3
2,23,16,164,84,UG/M3
2,23,17,170,102,UG/M3
2,23,18,179,126,UG/M3
2,23,19,188,146,UG/M3
2,23,20,195,155,UG/M3
2,23,21,195,140,UG/M3
2,23,22,190,123,UG/M3
2,23,23,184,107,UG/M3
Avg,,,168.7916667,,
,,,,,
2,24,0,179,100,UG/M3
2,24,1,180,115,UG/M3
2,24,2,184,125,UG/M3
2,24,3,186,129,UG/M3
2,24,4,180,96,UG/M3
2,24,5,177,96,UG/M3
2,24,6,178,112,UG/M3
2,24,7,180,117,UG/M3
2,24,8,188,155,UG/M3
2,24,9,191,140,UG/M3
2,24,10,174,62,UG/M3
2,24,11,165,66,UG/M3
2,24,12,157,51,UG/M3
2,24,13,152,49,UG/M3
2,24,14,152,-999,UG/M3
2,24,15,152,-999,UG/M3
2,24,16,152,-999,UG/M3
2,24,17,152,-999,UG/M3
2,24,18,-999,-999,UG/M3
2,24,19,-999,-999,UG/M3
2,24,20,-999,-999,UG/M3
2,24,21,-999,-999,UG/M3
2,24,22,-999,-999,UG/M3
2,24,23,-999,-999,UG/M3
Avg,,,171.0555556,,
,,,,,
2,25,0,-999,-999,UG/M3
2,25,1,-999,-999,UG/M3
2,25,2,-999,-999,UG/M3
2,25,3,-999,-999,UG/M3
2,25,4,-999,-999,UG/M3
2,25,5,-999,-999,UG/M3
2,25,6,-999,-999,UG/M3
2,25,7,-999,-999,UG/M3
2,25,8,-999,-999,UG/M3
2,25,9,-999,-999,UG/M3
2,25,10,-999,-999,UG/M3
2,25,11,-999,-999,UG/M3
2,25,12,-999,-999,UG/M3
2,25,13,-999,-999,UG/M3
2,25,14,-999,-999,UG/M3
2,25,15,-999,42,UG/M3
2,25,16,121,45,UG/M3
2,25,17,118,41,UG/M3
2,25,18,112,35,UG/M3
2,25,19,107,34,UG/M3
2,25,20,113,46,UG/M3
2,25,21,117,46,UG/M3
2,25,22,119,45,UG/M3
2,25,23,120,45,UG/M3
Avg,,,115.875,,
,,,,,
2,26,0,130,53,UG/M3
2,26,1,156,81,UG/M3
2,26,2,162,90,UG/M3
2,26,3,165,87,UG/M3
2,26,4,162,71,UG/M3
2,26,5,162,77,UG/M3
2,26,6,177,134,UG/M3
2,26,7,175,100,UG/M3
2,26,8,181,125,UG/M3
2,26,9,192,157,UG/M3
2,26,10,184,104,UG/M3
2,26,11,188,135,UG/M3
2,26,12,176,80,UG/M3
2,26,13,162,49,UG/M3
2,26,14,153,43,UG/M3
2,26,15,136,40,UG/M3
2,26,16,139,52,UG/M3
2,26,17,136,49,UG/M3
2,26,18,153,68,UG/M3
2,26,19,155,67,UG/M3
2,26,20,157,70,UG/M3
2,26,21,162,87,UG/M3
2,26,22,165,89,UG/M3
2,26,23,173,115,UG/M3
Avg,,,162.5416667,,
,,,,,
2,27,0,178,115,UG/M3
2,27,1,182,123,UG/M3
2,27,2,179,105,UG/M3
2,27,3,174,91,UG/M3
2,27,4,176,109,UG/M3
2,27,5,184,133,UG/M3
2,27,6,194,160,UG/M3
2,27,7,210,179,UG/M3
2,27,8,218,177,UG/M3
2,27,9,224,180,UG/M3
2,27,10,236,198,UG/M3
2,27,11,259,233,UG/M3
2,27,12,250,191,UG/M3
2,27,13,227,153,UG/M3
2,27,14,209,140,UG/M3
2,27,15,194,121,UG/M3
2,27,16,189,119,UG/M3
2,27,17,182,102,UG/M3
2,27,18,185,129,UG/M3
2,27,19,191,142,UG/M3
2,27,20,192,139,UG/M3
2,27,21,198,159,UG/M3
2,27,22,229,211,UG/M3
2,27,23,235,191,UG/M3
Avg,,,203.9583333,,
,,,,,
2,28,0,210,134,UG/M3
2,28,1,206,152,UG/M3
2,28,2,208,160,UG/M3
2,28,3,196,127,UG/M3
2,28,4,193,132,UG/M3
2,28,5,193,131,UG/M3
2,28,6,196,151,UG/M3
2,28,7,197,150,UG/M3
2,28,8,205,168,UG/M3
2,28,9,194,119,UG/M3
2,28,10,180,87,UG/M3
2,28,11,170,71,UG/M3
2,28,12,162,61,UG/M3
2,28,13,163,81,UG/M3
2,28,14,160,69,UG/M3
2,28,15,161,76,UG/M3
2,28,16,165,90,UG/M3
2,28,17,165,84,UG/M3
2,28,18,163,75,UG/M3
2,28,19,159,64,UG/M3
2,28,20,153,49,UG/M3
2,28,21,156,68,UG/M3
2,28,22,166,107,UG/M3
2,28,23,177,126,UG/M3
Avg,,,179.0833333,,
,,,,,
2,29,0,174,93,UG/M3
2,29,1,176,110,UG/M3
2,29,2,176,105,UG/M3
2,29,3,183,132,UG/M3
2,29,4,187,132,UG/M3
2,29,5,193,147,UG/M3
2,29,6,216,196,UG/M3
2,29,7,229,192,UG/M3
2,29,8,243,207,UG/M3
2,29,9,270,247,UG/M3
2,29,10,226,132,UG/M3
2,29,11,190,86,UG/M3
2,29,12,179,87,UG/M3
2,29,13,172,85,UG/M3
2,29,14,167,78,UG/M3
2,29,15,161,63,UG/M3
2,29,16,159,66,UG/M3
2,29,17,156,60,UG/M3
2,29,18,157,69,UG/M3
2,29,19,161,82,UG/M3
2,29,20,166,94,UG/M3
2,29,21,172,109,UG/M3
2,29,22,181,131,UG/M3
2,29,23,193,161,UG/M3
Avg,,,186.9583333,,
,,,,,
3,1,0,225,212,UG/M3
3,1,1,235,196,UG/M3
3,1,2,231,176,UG/M3
3,1,3,225,168,UG/M3
3,1,4,209,143,UG/M3
3,1,5,199,139,UG/M3
3,1,6,198,146,UG/M3
3,1,7,204,159,UG/M3
3,1,8,210,167,UG/M3
3,1,9,223,195,UG/M3
3,1,10,213,147,UG/M3
3,1,11,199,128,UG/M3
3,1,12,191,113,UG/M3
3,1,13,197,161,UG/M3
3,1,14,198,147,UG/M3
3,1,15,192,119,UG/M3
3,1,16,183,101,UG/M3
3,1,17,172,75,UG/M3
3,1,18,165,69,UG/M3
3,1,19,161,69,UG/M3
3,1,20,167,98,UG/M3
3,1,21,173,111,UG/M3
3,1,22,173,99,UG/M3
3,1,23,174,101,UG/M3
3,2,0,173,96,UG/M3
3,2,1,178,118,UG/M3
3,2,2,183,129,UG/M3
3,2,3,183,119,UG/M3
3,2,4,186,129,UG/M3
3,2,5,196,161,UG/M3
3,2,6,199,153,UG/M3
3,2,7,211,178,UG/M3
3,2,8,231,198,UG/M3
3,2,9,233,185,UG/M3
3,2,10,209,134,UG/M3
3,2,11,179,63,UG/M3
3,2,12,180,114,UG/M3
3,2,13,175,90,UG/M3
3,2,14,171,88,UG/M3
3,2,15,166,75,UG/M3
3,2,16,159,59,UG/M3
3,2,17,155,56,UG/M3
3,2,18,154,57,UG/M3
3,2,19,154,64,UG/M3
3,2,20,156,70,UG/M3
3,2,21,160,80,UG/M3
3,2,22,164,90,UG/M3
3,2,23,176,125,UG/M3
3,3,0,180,121,UG/M3
3,3,1,181,117,UG/M3
3,3,2,183,120,UG/M3
3,3,3,181,109,UG/M3
3,3,4,180,110,UG/M3
3,3,5,180,110,UG/M3
3,3,6,185,132,UG/M3
3,3,7,187,132,UG/M3
3,3,8,198,168,UG/M3
3,3,9,194,133,UG/M3
3,3,10,189,112,UG/M3
3,3,11,175,78,UG/M3
3,3,12,166,69,UG/M3
3,3,13,162,68,UG/M3
3,3,14,162,77,UG/M3
3,3,15,160,69,UG/M3
3,3,16,159,71,UG/M3
3,3,17,158,67,UG/M3
3,3,18,158,67,UG/M3
3,3,19,156,64,UG/M3
3,3,20,156,65,UG/M3
3,3,21,152,48,UG/M3
3,3,22,145,46,UG/M3
3,3,23,146,54,UG/M3
3,4,0,119,33,UG/M3
3,4,1,138,58,UG/M3
3,4,2,141,53,UG/M3
3,4,3,137,49,UG/M3
3,4,4,139,52,UG/M3
3,4,5,118,34,UG/M3
3,4,6,111,36,UG/M3
3,4,7,94,26,UG/M3
3,4,8,90,29,UG/M3
3,4,9,102,41,UG/M3
3,4,10,102,-999,UG/M3
3,4,11,118,46,UG/M3
3,4,12,96,27,UG/M3
3,4,13,77,17,UG/M3
3,4,14,76,23,UG/M3
3,4,15,68,17,UG/M3
3,4,16,97,48,UG/M3
3,4,17,137,66,UG/M3
3,4,18,215,278,UG/M3
3,4,19,175,41,UG/M3
3,4,20,166,68,UG/M3
3,4,21,166,82,UG/M3
3,4,22,166,86,UG/M3
3,4,23,181,143,UG/M3
3,5,0,191,154,UG/M3
3,5,1,190,129,UG/M3
3,5,2,185,113,UG/M3
3,5,3,176,86,UG/M3
3,5,4,165,60,UG/M3
3,5,5,156,50,UG/M3
3,5,6,140,37,UG/M3
3,5,7,136,48,UG/M3
3,5,8,156,82,UG/M3
3,5,9,161,85,UG/M3
3,5,10,159,66,UG/M3
3,5,11,136,29,UG/M3
3,5,12,145,57,UG/M3
3,5,13,134,45,UG/M3
3,5,14,123,40,UG/M3
3,5,15,119,41,UG/M3
3,5,16,115,40,UG/M3
3,5,17,110,37,UG/M3
3,5,18,112,41,UG/M3
3,5,19,118,45,UG/M3
3,5,20,129,51,UG/M3
3,5,21,130,48,UG/M3
3,5,22,130,47,UG/M3
3,5,23,125,43,UG/M3
3,6,0,124,45,UG/M3
3,6,1,111,31,UG/M3
3,6,2,97,28,UG/M3
3,6,3,94,31,UG/M3
3,6,4,99,38,UG/M3
3,6,5,115,49,UG/M3
3,6,6,115,41,UG/M3
3,6,7,115,41,UG/M3
3,6,8,102,29,UG/M3
3,6,9,100,35,UG/M3
3,6,10,97,32,UG/M3
3,6,11,125,57,UG/M3
3,6,12,148,64,UG/M3
3,6,13,124,35,UG/M3
3,6,14,125,46,UG/M3
3,6,15,117,39,UG/M3
3,6,16,107,34,UG/M3
3,6,17,97,30,UG/M3
3,6,18,96,33,UG/M3
3,6,19,99,36,UG/M3
3,6,20,97,33,UG/M3
3,6,21,98,35,UG/M3
3,6,22,97,34,UG/M3
3,6,23,118,51,UG/M3
3,7,0,153,76,UG/M3
3,7,1,161,89,UG/M3
3,7,2,157,61,UG/M3
3,7,3,151,45,UG/M3
3,7,4,132,40,UG/M3
3,7,5,122,40,UG/M3
3,7,6,127,48,UG/M3
3,7,7,127,46,UG/M3
3,7,8,153,74,UG/M3
3,7,9,160,84,UG/M3
3,7,10,151,40,UG/M3
3,7,11,137,44,UG/M3
3,7,12,128,43,UG/M3
3,7,13,125,44,UG/M3
3,7,14,90,16,UG/M3
3,7,15,105,44,UG/M3
3,7,16,122,51,UG/M3
3,7,17,126,47,UG/M3
3,7,18,141,58,UG/M3
3,7,19,151,60,UG/M3
3,7,20,153,64,UG/M3
3,7,21,160,85,UG/M3
3,7,22,170,111,UG/M3
3,7,23,174,107,UG/M3
3,8,0,175,104,UG/M3
3,8,1,172,92,UG/M3
3,8,2,175,107,UG/M3
3,8,3,165,64,UG/M3
3,8,4,156,48,UG/M3
3,8,5,148,44,UG/M3
3,8,6,145,52,UG/M3
3,8,7,143,52,UG/M3
3,8,8,152,63,UG/M3
3,8,9,152,58,UG/M3
3,8,10,161,91,UG/M3
3,8,11,160,70,UG/M3
3,8,12,154,50,UG/M3
3,8,13,153,58,UG/M3
3,8,14,145,47,UG/M3
3,8,15,149,57,UG/M3
3,8,16,140,48,UG/M3
3,8,17,129,42,UG/M3
3,8,18,120,40,UG/M3
3,8,19,121,44,UG/M3
3,8,20,124,46,UG/M3
3,8,21,134,53,UG/M3
3,8,22,136,52,UG/M3
3,8,23,134,49,UG/M3
3,9,0,140,57,UG/M3
3,9,1,139,50,UG/M3
3,9,2,134,45,UG/M3
3,9,3,111,30,UG/M3
3,9,4,95,27,UG/M3
3,9,5,98,36,UG/M3
3,9,6,105,40,UG/M3
3,9,7,121,50,UG/M3
3,9,8,117,40,UG/M3
3,9,9,111,37,UG/M3
3,9,10,121,48,UG/M3
3,9,11,137,57,UG/M3
3,9,12,144,56,UG/M3
3,9,13,135,46,UG/M3
3,9,14,124,40,UG/M3
3,9,15,118,40,UG/M3
3,9,16,127,50,UG/M3
3,9,17,122,41,UG/M3
3,9,18,125,47,UG/M3
3,9,19,135,57,UG/M3
3,9,20,152,67,UG/M3
3,9,21,153,62,UG/M3
3,9,22,155,69,UG/M3
3,9,23,160,81,UG/M3
3,10,0,164,87,UG/M3
3,10,1,166,91,UG/M3
3,10,2,162,68,UG/M3
3,10,3,156,52,UG/M3
3,10,4,138,37,UG/M3
3,10,5,117,33,UG/M3
3,10,6,155,84,UG/M3
3,10,7,163,94,UG/M3
3,10,8,176,131,UG/M3
3,10,9,178,112,UG/M3
3,10,10,170,75,UG/M3
3,10,11,161,57,UG/M3
